"unique_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","x_dif","SD_1","SD_2","t","F","d","d_var","corr","special_cases_measures","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","dependent_measure_2","dependent_measure_2_x_diff","dependent_measure_2_SD_1","dependent_measure_2_SD_2","n_excluded_fussers","n_excluded_non_criterion","exclusion_criteria","test_lang","contrast_pseudoIPA","contrast_sampa","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","stimuli_notes","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","frequency_1","frequency_2","frequency_source","object_type","object_no","object_motion_word_coordination","object_motion","method_notes","results_extra","MSDapprox","general_notes","same_infant_dich","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","r_calc","dataset","short_name","mean_age","n"
"Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",2,NA,78,"eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan","typical",NA,NA,12,NA,249,NA,NA,NA,5.126,6.584,7.861,2.571,NA,NA,NA,0.555,NA,27,NA,1,NA,NA,NA,NA,NA,NA,NA,1.333333333,0,"crying, fussiness, failure to reach familiarization criterion, parental interference, eq error","native","dÎµÃ°i -deÃ°i_","dEDi -deDi_","AEnglish",1,0,0,0,0,1,0,"comments_F: F1 & F2 taken from 150-200 ms central section of vowel; F1/F2/F3.1: 675/2524; F1/F2/F3.2: 442/2714; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: first syllable stressed. 18 tokens from 5 female talkers. ; voice: female; IDS: yes; naturalness: natural; ISI: NA; SOA: NA; ambient.noise: NA; snr: 65; differ.in: ",675,2524,442,2714,761.9,792.8,NA,NA,NA,NA,NA,"",0,"","","fam.length:120;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:25000;nb.tokens.trial:6;visual.stim:image on screen;size.in:NA;dist.from.child.in:29.5;side.degrees:35;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:same-switch;CF.ntest:4;CF.testDetails:4,same-switch-same-switch, order counterbalanced;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.916666666666667; partial.eta.squared: NA; d: NA","no",";","no",0.555,NA,NA,0.706969330256783,0.0927011255913381,0.657645888610961,0.333275735921055,"Phonemic discrimination (native)","inphondb-native",249,12
"Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",2,NA,80,"eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,243,NA,NA,NA,-0.01,5.449,5.927,NA,NA,NA,NA,0.514,NA,32,NA,2,NA,NA,NA,NA,NA,NA,NA,1.333333333,0,"crying, fussiness, failure to reach familiarization criterion, parental interference, eq error","native","dÎµÃ°i -deÃ°i_","dEDi -deDi_","AEnglish",1,0,0,0,0,1,0,"comments_F: F1 & F2 taken from 150-200 ms central section of vowel; F1/F2/F3.1: 675/2526; F1/F2/F3.2: 442/2716; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: first syllable stressed. 18 tokens from 5 female talkers. ; voice: female; IDS: yes; naturalness: natural; ISI: NA; SOA: NA; ambient.noise: NA; snr: 65; differ.in: ",675,2526,442,2716,761.9,792.8,NA,NA,NA,NA,NA,"",0,"","","fam.length:120;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:25000;nb.tokens.trial:6;visual.stim:image on screen;size.in:NA;dist.from.child.in:29.5;side.degrees:35;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:same-switch;CF.ntest:4;CF.testDetails:4,same-switch-same-switch, order counterbalanced;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.5; partial.eta.squared: NA; d: NA","no",";","no",0.514,NA,NA,-0.00175653726987074,0.0810001249596388,-0.00163398815801929,-0.000878268296206766,"Phonemic discrimination (native)","inphondb-native",243,12
"Bosch2003","Bosch, L., & Sebastian-Galles, N. (2003). Simultaneous Bilingualism and the Perception of a Language-Specific Vowel Contrast in the First Year of Life. Language and Speech 46(2-3), 217-243.","Bosch & Sebastian-Galles (2003)","yes","Sho Tsuji",3,NA,81,"eye-tracking","familiarization","head-turn preference procedure","looking_time","within_two","Catalan, Spanish","bilingual",NA,NA,12,NA,371,NA,NA,NA,4.723,6.042,5.097,3.116,NA,NA,NA,0.567,NA,71,NA,3,NA,NA,NA,NA,NA,NA,NA,2,0,"fussiness","native","dÎµÃ°i -deÃ°i_","dEDi -deDi_","AEnglish",1,0,0,0,0,1,0,"comments_F: F1 & F2 taken from 150-200 ms central section of vowel; F1/F2/F3.1: 675/2526; F1/F2/F3.2: 442/2716; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: first syllable stressed. 18 tokens from 5 female talkers. ; voice: female; IDS: yes; naturalness: natural; ISI: NA; SOA: NA; ambient.noise: NA; snr: 65; differ.in: ",675,2526,442,2716,761.9,792.8,NA,NA,NA,NA,NA,"",0,"","","fam.length:120;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:25000;nb.tokens.trial:6;visual.stim:image on screen;size.in:NA;dist.from.child.in:29.5;side.degrees:35;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:same-switch;CF.ntest:4;CF.testDetails:4,same-switch-same-switch, order counterbalanced;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.833333333333333; partial.eta.squared: NA; d: NA","no",";","no",0.567,NA,NA,0.844976158255517,0.0979296148810641,0.786024333260946,0.389179871596885,"Phonemic discrimination (native)","inphondb-native",371,12
"Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"2mo",84,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,60.84,NA,80,50,NA,41.42583735,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,4,5,"criterion, fussiness, hearing","native","a-i","A-i","not_looked_up",0,0,2,0,0,0,0,"comments_F: [copied from Kuhl 1979] F1-F3. Steady-state.; F1/F2/F3.1: 775/1064/2614; F1/F2/F3.2: 263/2378/3099; min.f0: 132; average.f0: NA; max.f0: 92; range.f0: NA; pitch.contour: NA; other: With pitch variation ( monotonous and falling mixed both pre and post). Synthesized on terminal analog serial synthesizer. Steady-state, male talker characteristics. F1-F3+ constant (for a and i) upper formants (f4=F10). 500 ms duration.; voice: male; IDS: no; naturalness: synthetic; ISI: 200; SOA: 0; ambient.noise: NA; snr: 70; differ.in: ",775,1064,263,2378,500,500,500,500,"0.05926759577","0.09346106843","R.Daland corpus, overall vowel counts","",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:7000;nb.tokens.trial:NA;visual.stim:human.distraction;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:7000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","trials to criterion from the conditioning phase, not the shaping phase; trials to criterion from the categorization phase also reported; d' is shown in graphs but calculated for the group, not individually; percent correct is for the first occurrence in t","no",0.555,NA,NA,0.724185723671316,0.126222248118467,0.662112661642346,0.340460948121515,"Phonemic discrimination (native)","inphondb-native",60.84,10
"Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"3mo",85,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,91.26,NA,90,50,NA,31.6227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,2,1,"criterion, fussiness, hearing","native","a-i","A-i","not_looked_up",0,0,2,0,0,0,0,"comments_F: [copied from Kuhl 1979] F1-F3. Steady-state.; F1/F2/F3.1: 775/1064/2614; F1/F2/F3.2: 263/2378/3099; min.f0: 132; average.f0: NA; max.f0: 92; range.f0: NA; pitch.contour: NA; other: With pitch variation ( monotonous and falling mixed both pre and post). Synthesized on terminal analog serial synthesizer. Steady-state, male talker characteristics. F1-F3+ constant (for a and i) upper formants (f4=F10). 500 ms duration.; voice: male; IDS: no; naturalness: synthetic; ISI: 200; SOA: 0; ambient.noise: NA; snr: 70; differ.in: ",775,1064,263,2378,500,500,500,500,"0.05926759577","0.09346106843","R.Daland corpus, overall vowel counts","",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:7000;nb.tokens.trial:NA;visual.stim:human.distraction;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:7000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","trials to criterion from the conditioning phase, not the shaping phase; trials to criterion from the categorization phase also reported; d' is shown in graphs but calculated for the group, not individually; percent correct is for the first occurrence in t","no",0.29,NA,NA,1.2649110641347,0.180000000008519,1.1564901157803,0.534522483845178,"Phonemic discrimination (native)","inphondb-native",91.26,10
"Marean1992","Marean, G., Werner, L., & Kuhl, P. (1992). Vowel categorization by very young infants. Developmental Psychology, 28(3), 396-405.","Marean, Werner, & Kuhl (1992)","yes","Alex Cristia",1,"6mo_measure",86,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,182.52,NA,100,50,NA,17.89265914,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,2,4,"criterion, fussiness, hearing","native","a-i","A-i","not_looked_up",0,0,2,0,0,0,0,"comments_F: [copied from Kuhl 1979] F1-F3. Steady-state.; F1/F2/F3.1: 775/1064/2614; F1/F2/F3.2: 263/2378/3099; min.f0: 132; average.f0: NA; max.f0: 92; range.f0: NA; pitch.contour: NA; other: With pitch variation ( monotonous and falling mixed both pre and post). Synthesized on terminal analog serial synthesizer. Steady-state, male talker characteristics. F1-F3+ constant (for a and i) upper formants (f4=F10). 500 ms duration.; voice: male; IDS: no; naturalness: synthetic; ISI: 200; SOA: 0; ambient.noise: NA; snr: 70; differ.in: ",775,1064,263,2378,500,500,500,500,"0.05926759577","0.09346106843","R.Daland corpus, overall vowel counts","",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:7000;nb.tokens.trial:NA;visual.stim:human.distraction;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:7000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","SD of PC is 0; but as such difficult to calculate valid ES. Therefore, mean of al CHT efect sizes chosen as SD","no",0.16,NA,NA,2.79444210101909,0.490445332797399,2.55491849236031,0.813186707365524,"Phonemic discrimination (native)","inphondb-native",182.52,10
"Nittrouer2001","Nittrouer, S. (2001). Challenging the notion of innate phonetic boundaries. The Journal of the Acoustical Society of America, 110(3), 1598-1605.","Nittrouer (2001)","yes","Alex Cristia",1,"vowel",87,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","sa-su or Êa-Êu","sA-su or SA-Su","AEnglish",0,2,2,0,1,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: NA; IDS: NA; naturalness: natural; ISI: NA; SOA: 2000; ambient.noise: NA; snr: 68; differ.in: ",756,1309,380,992,NA,NA,NA,NA,"0.05926759577","0.08650814733","R.Daland corpus, overall vowel counts","",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:6000;nb.tokens.trial:3;visual.stim:human.distraction;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:8 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:15;CHT.Max.nb.visits:4;","proportion.infants.passed: 0.65; partial.eta.squared: NA; d: NA","no",NA,"no",0.364,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (native)","inphondb-native",NA,23
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,92,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,103.76,NA,51.1,50,NA,11.8,NA,NA,NA,NA,NA,NA,NA,83.26,NA,7.5,NA,NA,NA,"d-prime",3.046746899,NA,NA,0,5.5,"criterion, scheduling","native","det-dÉt","det-dEt","AEnglish",0,0,0,0,0,1,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 355/1879/2576; F1/F2/F3.2: 412/1838/2550; min.f0: NA; average.f0: 115.666666666667; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",355,1879,412,1838,NA,NA,100.3333333,107.6666667,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.567,NA,NA,0.093220338983051,0.0669563343866705,0.0881355932203391,0.0465596213580741,"Phonemic discrimination (native)","inphondb-native",103.76,15
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,93,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,103.76,NA,60.1,50,NA,8.6,NA,NA,NA,NA,NA,NA,NA,83.26,NA,7.5,NA,NA,NA,"d-prime",2.220510452,NA,NA,0,5.5,"criterion, scheduling","native","dÉt-det","dEt-det","AEnglish",0,0,0,0,0,1,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 412/1838/2550; F1/F2/F3.2: 355/1879/2576; min.f0: NA; average.f0: 115.666666666667; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",412,1838,355,1879,NA,NA,107.6666667,100.3333333,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.4433757494,NA,NA,1.17441860465116,0.112641968631693,1.11035940803383,0.506362683284173,"Phonemic discrimination (native)","inphondb-native",103.76,15
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,94,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,166.6,NA,57.9,50,NA,7.8,NA,NA,NA,NA,NA,NA,NA,44.42,NA,7.5,NA,NA,NA,"d-prime",2.01395134,NA,NA,0,5.5,"criterion, scheduling","native","det-dÉt","det-dEt","AEnglish",0,0,0,0,0,1,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 355/1879/2576; F1/F2/F3.2: 412/1838/2550; min.f0: NA; average.f0: 115.666666666667; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",355,1879,412,1838,NA,NA,100.3333333,107.6666667,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.5708368185,NA,NA,1.01282051282051,0.100860179706334,0.957575757575757,0.451782760430533,"Phonemic discrimination (native)","inphondb-native",166.6,15
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",2,NA,95,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,15,NA,166.6,NA,60.9,50,NA,12.1,NA,NA,NA,NA,NA,NA,NA,44.42,NA,7.5,NA,NA,NA,"d-prime",3.124206566,NA,NA,0,5.5,"criterion, scheduling","native","dÉt-det","dEt-det","AEnglish",0,0,0,0,0,1,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 412/1838/2550; F1/F2/F3.2: 355/1879/2576; min.f0: NA; average.f0: 115.666666666667; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",412,1838,355,1879,NA,NA,107.6666667,100.3333333,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.555,NA,NA,0.900826446280992,0.0937162762106413,0.851690458302028,0.41067797434102,"Phonemic discrimination (native)","inphondb-native",166.6,15
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",3,NA,96,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,12,NA,97.26,NA,61.8,50,NA,9.8,NA,NA,NA,NA,NA,NA,NA,46.42,NA,5,NA,NA,NA,"d-prime",2.829016319,NA,NA,0,4,"criterion, scheduling, eq error, exp error","native","det-dÃ¸t","det-d2t","Danish_2OR9?",0,0,0,0,1,0,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 355/1879/2576; F1/F2/F3.2: 412/1838/2550; min.f0: NA; average.f0: 120.333333333333; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",355,1879,412,1838,NA,NA,100.3333333,94,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.6575968788,NA,NA,1.20408163265306,0.143742190753853,1.12007593735168,0.515780772344575,"Phonemic discrimination (native)","inphondb-native",97.26,12
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",3,NA,97,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,12,NA,97.26,NA,54.4,50,NA,6.9,NA,NA,NA,NA,NA,NA,NA,46.42,NA,5,NA,NA,NA,"d-prime",1.991858429,NA,NA,0,4,"criterion, scheduling, eq error, exp error","native","dÃ¸t-det","d2t-det","Danish_2OR9?",0,0,0,0,1,0,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 349/1620/2284; F1/F2/F3.2: 412/1838/2550; min.f0: NA; average.f0: 120.333333333333; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",349,1620,412,1838,NA,NA,94,100.3333333,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.543,NA,NA,0.63768115942029,0.100276552544984,0.593191776204921,0.303773534632601,"Phonemic discrimination (native)","inphondb-native",97.26,12
"Polka2011","Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467â478.","Polka & Bohn (2011)","yes","Sho Tsuji",3,NA,98,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Danish","typical",NA,NA,12,NA,123.47,NA,55.8,50,NA,12.1,NA,NA,NA,NA,NA,NA,NA,108.68,NA,5,NA,NA,NA,"d-prime",3.492969129,NA,NA,0,4,"criterion, scheduling, eq error, exp error","native","det-dÃ¸t","det-d2t","Danish_2OR9?",0,0,0,0,1,0,0,"comments_F: mean (range, length, pitch also available); F1/F2/F3.1: 412/1838/2550; F1/F2/F3.2: 349/1620/2284; min.f0: NA; average.f0: 120.333333333333; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 3 tokens per vowel; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",412,1838,349,1620,NA,NA,100.3333333,94,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:0.333333333333333;max.trial.duration:4800;nb.tokens.trial:3;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4800;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:25;CHT.Max.nb.visits:2;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.521,NA,NA,0.479338842975206,0.0929069052660337,0.445896598116471,0.233068975066637,"Phonemic discrimination (native)","inphondb-native",123.47,12
